Order_ID,Orde_Date,Customer_Name,Profit,Profit_Ratio,Quantity,Sales,Category,Segment,Region,Sub_Category,,,
CA-2011-115980,7/15/2013,Victoria Wilson,$1 ,44%,3,$3.00 ,Technology,Corporate,Central,Accessories,,,
CA-2011-115980,7/15/2013,Victoria Wilson,$3 ,41%,3,$7.00 ,Office Supplies,Corporate,Central,Fasteners,,,
CA-2011-123295,7/18/2013,Adrian Hane,($26),-10%,4,$259.00 ,Furniture,Home Office,West,Chairs,,,
CA-2011-138198,7/18/2013,Jack Lebron,$5 ,33%,2,$14.00 ,Office Supplies,Consumer,East,Binders,,,
US-2011-150434,7/19/2013,Christine Abelman,$94 ,26%,2,$360.00 ,Technology,Corporate,East,Phones,,,
US-2011-150434,7/19/2013,Christine Abelman,($4),-6%,1,$71.00 ,Furniture,Corporate,East,Tables,,,
US-2011-150434,7/19/2013,Christine Abelman,$10 ,46%,2,$21.00 ,Office Supplies,Corporate,East,Binders,,,
US-2011-150434,7/19/2013,Christine Abelman,$2 ,48%,1,$4.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-168158,7/19/2013,Eugene Moren,$2 ,36%,2,$6.00 ,Office Supplies,Home Office,West,Binders,,,
CA-2011-143903,7/20/2013,Katherine Murray,$39 ,11%,3,$343.00 ,Office Supplies,Home Office,Central,Storage,,,
CA-2011-143903,7/20/2013,Katherine Murray,($14),-85%,5,$17.00 ,Furniture,Home Office,Central,Furnishings,,,
CA-2011-143903,7/20/2013,Katherine Murray,($140),-14%,2,$981.00 ,Furniture,Home Office,Central,Chairs,,,
CA-2011-142965,7/20/2013,Scot Wooten,($5),-20%,1,$26.00 ,Office Supplies,Consumer,East,Storage,,,
CA-2011-142965,7/20/2013,Scot Wooten,($22),-80%,3,$27.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2011-141726,7/20/2013,Charles Crestani,$50 ,48%,1,$105.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-141726,7/20/2013,Charles Crestani,$3 ,36%,2,$9.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-141726,7/20/2013,Charles Crestani,$10 ,49%,4,$20.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-141726,7/20/2013,Charles Crestani,$15 ,36%,3,$43.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-157546,7/20/2013,Roger Demir,$30 ,34%,6,$90.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-157546,7/20/2013,Roger Demir,$11 ,47%,3,$23.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-127866,7/20/2013,Jonathan Doherty,$15 ,36%,2,$42.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-127866,7/20/2013,Jonathan Doherty,$6 ,49%,2,$12.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2011-127866,7/20/2013,Jonathan Doherty,$4 ,29%,4,$13.00 ,Office Supplies,Corporate,West,Art,,,
CA-2011-127866,7/20/2013,Jonathan Doherty,$161 ,30%,3,$535.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2011-116932,7/21/2013,Michelle Ellison,$26 ,26%,5,$99.00 ,Office Supplies,Corporate,West,Art,,,
CA-2011-116932,7/21/2013,Michelle Ellison,$50 ,6%,2,$802.00 ,Furniture,Corporate,West,Chairs,,,
CA-2011-116932,7/21/2013,Michelle Ellison,$27 ,10%,1,$273.00 ,Furniture,Corporate,West,Tables,,,
CA-2011-129189,7/21/2013,Harry Marie,($13),-260%,3,$5.00 ,Office Supplies,Corporate,Central,Appliances,,,
CA-2011-129189,7/21/2013,Harry Marie,$30 ,34%,5,$88.00 ,Office Supplies,Corporate,Central,Envelopes,,,
CA-2011-129189,7/21/2013,Harry Marie,($94),-14%,5,$658.00 ,Furniture,Corporate,Central,Chairs,,,
CA-2011-129189,7/21/2013,Harry Marie,($2),-175%,1,$1.00 ,Office Supplies,Corporate,Central,Binders,,,
CA-2011-109890,7/21/2013,Patrick Gardner,$10 ,28%,2,$36.00 ,Technology,Consumer,Central,Phones,,,
CA-2011-127691,7/22/2013,Erin Mull,$2 ,28%,2,$6.00 ,Office Supplies,Consumer,East,Art,,,
CA-2011-127691,7/22/2013,Erin Mull,$58 ,36%,2,$160.00 ,Technology,Consumer,East,Accessories,,,
CA-2011-117464,7/22/2013,Naresj Patel,$3 ,28%,4,$12.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-117464,7/22/2013,Naresj Patel,$72 ,10%,3,$718.00 ,Furniture,Consumer,West,Chairs,,,
CA-2011-117464,7/22/2013,Naresj Patel,$69 ,29%,10,$237.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2011-117464,7/22/2013,Naresj Patel,$19 ,11%,3,$170.00 ,Furniture,Consumer,West,Tables,,,
CA-2011-122679,7/22/2013,Alejandro Ballentine,$6 ,33%,6,$20.00 ,Office Supplies,Home Office,West,Art,,,
US-2011-164644,7/22/2013,John Lucas,$1 ,5%,1,$27.00 ,Office Supplies,Consumer,Central,Storage,,,
US-2011-119137,7/23/2013,Arthur Gainer,($6),-70%,5,$8.00 ,Office Supplies,Consumer,West,Binders,,,
US-2011-119137,7/23/2013,Arthur Gainer,$179 ,18%,8,"$1,024.00 ",Technology,Consumer,West,Accessories,,,
US-2011-119137,7/23/2013,Arthur Gainer,$1 ,10%,1,$9.00 ,Office Supplies,Consumer,West,Art,,,
US-2011-119137,7/23/2013,Arthur Gainer,($30),-6%,10,$479.00 ,Technology,Consumer,West,Accessories,,,
CA-2011-103058,7/23/2013,Alejandro Grove,$8 ,8%,2,$100.00 ,Technology,Consumer,East,Accessories,,,
CA-2011-145254,7/23/2013,Nick Crebassa,$60 ,10%,6,$605.00 ,Technology,Corporate,West,Phones,,,
CA-2011-145254,7/23/2013,Nick Crebassa,$12 ,29%,5,$41.00 ,Office Supplies,Corporate,West,Supplies,,,
CA-2011-145254,7/23/2013,Nick Crebassa,$38 ,13%,3,$302.00 ,Technology,Corporate,West,Phones,,,
CA-2011-145254,7/23/2013,Nick Crebassa,$5 ,11%,3,$45.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-143917,7/25/2013,Ken Lonsdale,$15 ,28%,4,$54.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2011-143917,7/25/2013,Ken Lonsdale,$328 ,4%,5,"$8,188.00 ",Office Supplies,Consumer,West,Supplies,,,
CA-2011-143917,7/25/2013,Ken Lonsdale,$34 ,44%,8,$78.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-146528,7/25/2013,Vicky Freymann,$3 ,49%,1,$6.00 ,Office Supplies,Home Office,West,Paper,,,
CA-2011-146528,7/25/2013,Vicky Freymann,$5 ,29%,4,$16.00 ,Office Supplies,Home Office,West,Supplies,,,
US-2011-155894,7/26/2013,Carl Ludwig,($29),-24%,3,$124.00 ,Office Supplies,Consumer,Central,Storage,,,
CA-2011-126760,7/26/2013,Kunst Miller,$114 ,13%,2,$912.00 ,Technology,Consumer,West,Phones,,,
CA-2011-126760,7/26/2013,Kunst Miller,($110),-16%,3,$674.00 ,Furniture,Consumer,West,Chairs,,,
CA-2011-126760,7/26/2013,Kunst Miller,$36 ,27%,9,$134.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-126760,7/26/2013,Kunst Miller,$70 ,41%,3,$171.00 ,Technology,Consumer,West,Accessories,,,
CA-2011-159121,7/26/2013,Jack O'Briant,$35 ,31%,7,$112.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-116190,7/26/2013,Sheri Gordon,$18 ,27%,2,$68.00 ,Furniture,Consumer,South,Chairs,,,
CA-2011-116190,7/26/2013,Sheri Gordon,$77 ,47%,13,$163.00 ,Office Supplies,Consumer,South,Labels,,,
CA-2011-116190,7/26/2013,Sheri Gordon,$9 ,36%,3,$26.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2011-169019,7/26/2013,Luke Foster,"($3,702)",-170%,8,"$2,178.00 ",Office Supplies,Consumer,Central,Binders,,,
CA-2011-169019,7/26/2013,Luke Foster,($10),-58%,3,$17.00 ,Furniture,Consumer,Central,Furnishings,,,
CA-2011-169019,7/26/2013,Luke Foster,($27),-160%,4,$17.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2011-169019,7/26/2013,Luke Foster,($27),-6%,9,$431.00 ,Technology,Consumer,Central,Accessories,,,
CA-2011-169019,7/26/2013,Luke Foster,($13),-150%,5,$9.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2011-169019,7/26/2013,Luke Foster,($12),-250%,2,$5.00 ,Office Supplies,Consumer,Central,Appliances,,,
CA-2011-124709,7/27/2013,Giulietta Weimer,$38 ,16%,2,$238.00 ,Technology,Consumer,West,Accessories,,,
US-2011-150126,7/27/2013,Aaron Smayling,$32 ,49%,11,$66.00 ,Office Supplies,Corporate,East,Paper,,,
CA-2011-169642,7/27/2013,Barry Blumstein,$0 ,0%,2,$276.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2011-131541,7/28/2013,Chloris Kastensmidt,$5 ,36%,5,$14.00 ,Office Supplies,Consumer,South,Fasteners,,,
CA-2011-131541,7/28/2013,Chloris Kastensmidt,$13 ,10%,6,$130.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2011-131541,7/28/2013,Chloris Kastensmidt,$17 ,34%,7,$49.00 ,Office Supplies,Consumer,South,Envelopes,,,
CA-2011-111192,7/30/2013,Tom Stivers,$260 ,19%,8,"$1,368.00 ",Furniture,Corporate,West,Bookcases,,,
CA-2011-117345,8/1/2013,Barbara Fisher,$6 ,34%,3,$18.00 ,Office Supplies,Corporate,South,Labels,,,
CA-2011-117345,8/1/2013,Barbara Fisher,$12 ,28%,4,$44.00 ,Furniture,Corporate,South,Furnishings,,,
CA-2011-117345,8/1/2013,Barbara Fisher,$10 ,16%,1,$63.00 ,Office Supplies,Corporate,South,Appliances,,,
CA-2011-117345,8/1/2013,Barbara Fisher,$29 ,38%,2,$78.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-152296,8/1/2013,Ivan Liston,$7 ,35%,3,$20.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-162684,8/1/2013,Ann Steele,$2 ,34%,2,$6.00 ,Office Supplies,Home Office,East,Fasteners,,,
US-2011-106299,8/2/2013,Nick Zandusky,$13 ,47%,5,$27.00 ,Office Supplies,Home Office,Central,Binders,,,
US-2011-106299,8/2/2013,Nick Zandusky,$9 ,43%,2,$21.00 ,Technology,Home Office,Central,Accessories,,,
US-2011-106299,8/2/2013,Nick Zandusky,$226 ,27%,2,$838.00 ,Office Supplies,Home Office,Central,Storage,,,
CA-2011-133690,8/3/2013,Bruce Stewart,($162),-74%,2,$219.00 ,Furniture,Consumer,West,Tables,,,
CA-2011-133690,8/3/2013,Bruce Stewart,$0 ,11%,1,$3.00 ,Office Supplies,Consumer,West,Appliances,,,
CA-2011-125612,8/3/2013,Berenike Kampe,$19 ,47%,2,$40.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2011-125612,8/3/2013,Berenike Kampe,$27 ,26%,10,$102.00 ,Office Supplies,Consumer,East,Supplies,,,
CA-2011-125612,8/3/2013,Berenike Kampe,$6 ,27%,2,$21.00 ,Office Supplies,Consumer,East,Storage,,,
CA-2011-128986,8/3/2013,Gary Hansen,$34 ,36%,3,$93.00 ,Office Supplies,Home Office,West,Paper,,,
CA-2011-126361,8/4/2013,Valerie Dominguez,$305 ,28%,3,"$1,090.00 ",Office Supplies,Consumer,West,Appliances,,,
CA-2011-126361,8/4/2013,Valerie Dominguez,$219 ,49%,8,$448.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-126361,8/4/2013,Valerie Dominguez,$4 ,26%,5,$16.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-126361,8/4/2013,Valerie Dominguez,$35 ,9%,5,$400.00 ,Technology,Consumer,West,Phones,,,
CA-2011-126361,8/4/2013,Valerie Dominguez,$8 ,5%,5,$159.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2011-126361,8/4/2013,Valerie Dominguez,$5 ,36%,1,$13.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-134215,8/4/2013,Marina Lichtenstein,$28 ,27%,2,$102.00 ,Office Supplies,Corporate,East,Appliances,,,
CA-2011-134215,8/4/2013,Marina Lichtenstein,$125 ,48%,13,$260.00 ,Office Supplies,Corporate,East,Paper,,,
CA-2011-134215,8/4/2013,Marina Lichtenstein,$105 ,41%,9,$255.00 ,Technology,Corporate,East,Accessories,,,
CA-2011-118962,8/5/2013,Chad Sievert,$10 ,47%,3,$21.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-118962,8/5/2013,Chad Sievert,$53 ,48%,2,$111.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-118962,8/5/2013,Chad Sievert,$21 ,6%,7,$340.00 ,Furniture,Consumer,West,Chairs,,,
CA-2011-150490,8/5/2013,Sonia Sunley,$2 ,10%,1,$16.00 ,Technology,Consumer,West,Accessories,,,
CA-2011-150490,8/5/2013,Sonia Sunley,$1 ,4%,2,$16.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2011-150490,8/5/2013,Sonia Sunley,$13 ,28%,2,$46.00 ,Office Supplies,Consumer,West,Art,,,
US-2011-117968,8/5/2013,Ricardo Sperren,$22 ,28%,3,$79.00 ,Office Supplies,Corporate,East,Appliances,,,
US-2011-117968,8/5/2013,Ricardo Sperren,$2 ,44%,2,$5.00 ,Office Supplies,Corporate,East,Art,,,
US-2011-117968,8/5/2013,Ricardo Sperren,$295 ,26%,5,"$1,133.00 ",Furniture,Corporate,East,Chairs,,,
CA-2011-110065,8/5/2013,Stephanie Phelps,$37 ,27%,1,$136.00 ,Technology,Corporate,East,Phones,,,
CA-2011-110065,8/5/2013,Stephanie Phelps,$7 ,44%,7,$16.00 ,Office Supplies,Corporate,East,Art,,,
CA-2011-124723,8/5/2013,Gary Zandusky,$42 ,9%,2,$489.00 ,Furniture,Consumer,Central,Tables,,,
CA-2011-115357,8/6/2013,Roland Fjeld,$23 ,36%,3,$63.00 ,Technology,Consumer,South,Accessories,,,
CA-2011-137575,8/6/2013,Trudy Brown,$84 ,42%,2,$200.00 ,Technology,Consumer,East,Accessories,,,
CA-2011-131450,8/8/2013,Lena Radford,$22 ,29%,2,$76.00 ,Office Supplies,Consumer,West,Appliances,,,
CA-2011-131450,8/8/2013,Lena Radford,$435 ,36%,3,"$1,200.00 ",Technology,Consumer,West,Copiers,,,
CA-2011-131450,8/8/2013,Lena Radford,$56 ,13%,5,$446.00 ,Technology,Consumer,West,Phones,,,
CA-2011-131450,8/8/2013,Lena Radford,$92 ,28%,8,$328.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-151708,8/8/2013,Maria Bertelson,($3),-3%,4,$121.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-151708,8/8/2013,Maria Bertelson,($11),-11%,3,$96.00 ,Technology,Consumer,West,Accessories,,,
CA-2011-154669,8/8/2013,Tamara Manning,$110 ,26%,11,$423.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2011-124478,8/8/2013,Matt Abelman,$275 ,50%,1,$550.00 ,Technology,Home Office,Central,Copiers,,,
CA-2011-124478,8/8/2013,Matt Abelman,$37 ,22%,3,$168.00 ,Office Supplies,Home Office,Central,Appliances,,,
CA-2011-124478,8/8/2013,Matt Abelman,$17 ,45%,3,$38.00 ,Office Supplies,Home Office,Central,Envelopes,,,
CA-2011-124478,8/8/2013,Matt Abelman,$23 ,42%,6,$54.00 ,Furniture,Home Office,Central,Furnishings,,,
CA-2011-124478,8/8/2013,Matt Abelman,$84 ,28%,2,$300.00 ,Technology,Home Office,Central,Phones,,,
CA-2011-156790,8/8/2013,Vivek Gonzalez,($8),-5%,4,$155.00 ,Furniture,Consumer,South,Bookcases,,,
CA-2011-167850,8/9/2013,Andy Gerbode,$22 ,13%,2,$178.00 ,Technology,Corporate,South,Phones,,,
CA-2011-167850,8/9/2013,Andy Gerbode,$5 ,35%,3,$16.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-110527,8/9/2013,Emily Ducich,$10 ,46%,8,$21.00 ,Office Supplies,Home Office,West,Labels,,,
CA-2011-166471,8/9/2013,Matthew Grinstein,$68 ,6%,4,"$1,091.00 ",Technology,Home Office,West,Phones,,,
CA-2011-166471,8/9/2013,Matthew Grinstein,($44),-20%,2,$219.00 ,Technology,Home Office,West,Phones,,,
CA-2011-169726,8/9/2013,Joseph Holt,$644 ,31%,7,"$2,061.00 ",Office Supplies,Consumer,West,Binders,,,
CA-2011-141901,8/9/2013,Gene Mcclure,$3 ,45%,1,$6.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-161249,8/9/2013,Roger Demir,($1),-21%,3,$4.00 ,Office Supplies,Consumer,West,Fasteners,,,
CA-2011-161249,8/9/2013,Roger Demir,($7),-70%,5,$9.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-127012,8/11/2013,Greg Matthias,$5 ,44%,1,$12.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-127012,8/11/2013,Greg Matthias,$11 ,26%,1,$41.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-127012,8/11/2013,Greg Matthias,$11 ,47%,2,$23.00 ,Office Supplies,Consumer,West,Fasteners,,,
CA-2011-154641,8/11/2013,Ken Lonsdale,$19 ,5%,1,$375.00 ,Office Supplies,Consumer,East,Storage,,,
CA-2011-109302,8/12/2013,Charles Sheldon,$98 ,50%,7,$196.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-109897,8/12/2013,Ben Wallace,$50 ,6%,8,$806.00 ,Technology,Consumer,West,Phones,,,
CA-2011-109897,8/12/2013,Ben Wallace,$32 ,37%,3,$85.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-156244,8/12/2013,Duane Huffman,$11 ,35%,6,$31.00 ,Office Supplies,Home Office,South,Paper,,,
CA-2011-156244,8/12/2013,Duane Huffman,$4 ,9%,5,$48.00 ,Office Supplies,Home Office,South,Art,,,
CA-2011-156244,8/12/2013,Duane Huffman,$42 ,26%,7,$159.00 ,Technology,Home Office,South,Accessories,,,
CA-2011-156244,8/12/2013,Duane Huffman,$16 ,8%,6,$211.00 ,Office Supplies,Home Office,South,Appliances,,,
CA-2011-156244,8/12/2013,Duane Huffman,($1),-19%,2,$6.00 ,Office Supplies,Home Office,South,Supplies,,,
CA-2011-156244,8/12/2013,Duane Huffman,$1 ,34%,1,$3.00 ,Office Supplies,Home Office,South,Labels,,,
CA-2011-153927,8/12/2013,Lauren Leatherbury,$7 ,48%,3,$14.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2011-153927,8/12/2013,Lauren Leatherbury,$98 ,36%,13,$273.00 ,Technology,Consumer,South,Accessories,,,
CA-2011-138023,8/15/2013,Keith Herrera,($53),-170%,8,$31.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2011-141005,8/15/2013,Christine Sundaresam,$30 ,48%,3,$63.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2011-109043,8/15/2013,Christine Sundaresam,$30 ,33%,5,$91.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2011-109043,8/15/2013,Christine Sundaresam,$17 ,11%,5,$152.00 ,Office Supplies,Consumer,South,Appliances,,,
US-2011-164406,8/15/2013,Brian Dahlen,$43 ,28%,3,$153.00 ,Office Supplies,Consumer,West,Appliances,,,
US-2011-164406,8/15/2013,Brian Dahlen,$42 ,45%,3,$93.00 ,Office Supplies,Consumer,West,Paper,,,
US-2011-164406,8/15/2013,Brian Dahlen,$6 ,35%,4,$18.00 ,Office Supplies,Consumer,West,Binders,,,
US-2011-164406,8/15/2013,Brian Dahlen,$15 ,33%,3,$46.00 ,Office Supplies,Consumer,West,Binders,,,
US-2011-164406,8/15/2013,Brian Dahlen,($12),-6%,4,$195.00 ,Furniture,Consumer,West,Chairs,,,
CA-2011-142839,8/16/2013,Troy Staebel,($227),-27%,6,$853.00 ,Furniture,Consumer,East,Tables,,,
CA-2011-129168,8/17/2013,Ken Black,$5 ,35%,3,$16.00 ,Office Supplies,Corporate,Central,Paper,,,
CA-2011-111500,8/17/2013,Don Jones,$53 ,46%,5,$114.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-111500,8/17/2013,Don Jones,$8 ,46%,4,$18.00 ,Office Supplies,Corporate,South,Binders,,,
CA-2011-111500,8/17/2013,Don Jones,$5 ,36%,7,$13.00 ,Office Supplies,Corporate,South,Fasteners,,,
CA-2011-111500,8/17/2013,Don Jones,$122 ,36%,4,$340.00 ,Technology,Corporate,South,Accessories,,,
CA-2011-121727,8/19/2013,Jim Karlsson,$2 ,16%,2,$11.00 ,Office Supplies,Consumer,East,Art,,,
US-2011-164616,8/19/2013,Maxwell Schwartz,($59),-77%,4,$77.00 ,Office Supplies,Consumer,East,Binders,,,
US-2011-164616,8/19/2013,Maxwell Schwartz,$1 ,13%,2,$9.00 ,Office Supplies,Consumer,East,Supplies,,,
US-2011-156559,8/19/2013,Lena Hernandez,$172 ,27%,9,$639.00 ,Furniture,Consumer,South,Bookcases,,,
CA-2011-133158,8/19/2013,David Wiener,$26 ,9%,7,$289.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2011-133158,8/19/2013,David Wiener,$23 ,33%,2,$69.00 ,Office Supplies,Corporate,West,Binders,,,
US-2011-143581,8/19/2013,Bill Shonely,$10 ,3%,3,$345.00 ,Office Supplies,Corporate,South,Storage,,,
CA-2011-166716,8/20/2013,Craig Reiter,($6),-1%,2,$421.00 ,Furniture,Consumer,Central,Chairs,,,
CA-2011-114321,8/20/2013,Nick Crebassa,$145 ,29%,13,$500.00 ,Furniture,Corporate,South,Chairs,,,
CA-2011-114321,8/20/2013,Nick Crebassa,$9 ,46%,2,$20.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2011-114321,8/20/2013,Nick Crebassa,$422 ,47%,1,$897.00 ,Office Supplies,Corporate,South,Binders,,,
CA-2011-123253,8/22/2013,Deanra Eno,$1 ,26%,1,$4.00 ,Office Supplies,Home Office,East,Art,,,
CA-2011-130918,8/22/2013,Jeremy Pistek,($2),-24%,3,$8.00 ,Office Supplies,Consumer,South,Supplies,,,
US-2011-166828,8/22/2013,Jennifer Ferguson,$6 ,49%,2,$12.00 ,Office Supplies,Consumer,Central,Paper,,,
CA-2011-110639,8/23/2013,Rick Hansen,$12 ,48%,4,$26.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2011-110639,8/23/2013,Rick Hansen,$23 ,49%,4,$46.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2011-154837,8/23/2013,Robert Barroso,$17 ,35%,2,$50.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2011-124737,8/23/2013,Arthur Prichep,$5 ,35%,3,$16.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-124737,8/23/2013,Arthur Prichep,$1 ,8%,1,$7.00 ,Office Supplies,Consumer,West,Supplies,,,
CA-2011-124737,8/23/2013,Arthur Prichep,$1 ,30%,3,$4.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2011-124737,8/23/2013,Arthur Prichep,$11 ,7%,9,$144.00 ,Technology,Consumer,West,Phones,,,
CA-2011-124737,8/23/2013,Arthur Prichep,$11 ,35%,6,$31.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2011-124737,8/23/2013,Arthur Prichep,$70 ,31%,9,$223.00 ,Office Supplies,Consumer,West,Paper,,,
US-2011-112795,8/23/2013,Corey Roper,$10 ,49%,3,$19.00 ,Office Supplies,Home Office,Central,Paper,,,
CA-2011-106719,8/24/2013,Robert Barroso,$3 ,33%,2,$8.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2011-107916,8/24/2013,Jennifer Patt,$6 ,48%,2,$13.00 ,Furniture,Corporate,East,Furnishings,,,
CA-2011-107916,8/24/2013,Jennifer Patt,$4 ,35%,3,$13.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-120432,8/24/2013,Dorothy Wardle,$7 ,26%,3,$26.00 ,Office Supplies,Corporate,South,Supplies,,,
CA-2011-115259,8/25/2013,Ryan Crowe,$15 ,36%,14,$40.00 ,Office Supplies,Consumer,East,Fasteners,,,
CA-2011-115259,8/25/2013,Ryan Crowe,$2 ,35%,2,$5.00 ,Office Supplies,Consumer,East,Envelopes,,,
CA-2011-115259,8/25/2013,Ryan Crowe,$7 ,31%,3,$24.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2011-115259,8/25/2013,Ryan Crowe,$44 ,34%,6,$130.00 ,Office Supplies,Consumer,East,Envelopes,,,
CA-2011-104178,8/25/2013,Janet Molinari,$3 ,42%,1,$6.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2011-104178,8/25/2013,Janet Molinari,$30 ,32%,5,$95.00 ,Technology,Corporate,West,Accessories,,,
CA-2011-104178,8/25/2013,Janet Molinari,$12 ,48%,4,$26.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2011-104178,8/25/2013,Janet Molinari,$13 ,27%,4,$49.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2011-103660,8/25/2013,Mitch Webber,$76 ,8%,7,"$1,008.00 ",Technology,Consumer,West,Phones,,,
CA-2011-126200,8/25/2013,Joe Elijah,($40),-155%,3,$26.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2011-126200,8/25/2013,Joe Elijah,($20),-160%,3,$12.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2011-107398,8/25/2013,Brendan Sweed,($5),-70%,4,$7.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-107398,8/25/2013,Brendan Sweed,($2),-80%,3,$3.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-107398,8/25/2013,Brendan Sweed,($17),-80%,8,$21.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2011-123260,8/26/2013,Frank Merwin,$23 ,13%,8,$177.00 ,Technology,Home Office,West,Accessories,,,
CA-2011-103331,8/26/2013,Karl Braun,$4 ,38%,4,$11.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2011-103331,8/26/2013,Karl Braun,$8 ,49%,3,$17.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2011-103331,8/26/2013,Karl Braun,$2 ,46%,1,$3.00 ,Office Supplies,Consumer,East,Paper,,,
US-2011-115413,8/26/2013,Paul Prost,$3 ,29%,3,$9.00 ,Office Supplies,Home Office,East,Art,,,
US-2011-115413,8/26/2013,Paul Prost,$52 ,35%,3,$150.00 ,Technology,Home Office,East,Accessories,,,
CA-2011-143336,8/27/2013,Zuschuss Donatelli,$2 ,29%,2,$9.00 ,Office Supplies,Consumer,West,Art,,,
CA-2011-143336,8/27/2013,Zuschuss Donatelli,$16 ,7%,3,$213.00 ,Technology,Consumer,West,Phones,,,
CA-2011-143336,8/27/2013,Zuschuss Donatelli,$7 ,33%,4,$23.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2011-124688,8/27/2013,Corey Catlett,$168 ,29%,5,$580.00 ,Technology,Corporate,South,Phones,,,
CA-2011-124688,8/27/2013,Corey Catlett,$13 ,43%,4,$29.00 ,Furniture,Corporate,South,Furnishings,,,
CA-2011-124688,8/27/2013,Corey Catlett,$301 ,25%,3,"$1,203.00 ",Furniture,Corporate,South,Tables,,,
CA-2011-101266,8/27/2013,Michael Moore,$6 ,48%,2,$13.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2011-135699,8/29/2013,Hilary Holden,$54 ,49%,2,$110.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2011-135699,8/29/2013,Hilary Holden,$6 ,48%,2,$13.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2011-169775,8/29/2013,Ryan Akin,$11 ,36%,2,$30.00 ,Office Supplies,Consumer,South,Envelopes,,,
